timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.06,32.74,130431.07,400,114,400,96,400,23,400,0,400,46,400,113
1000,32.06,32.77,130837.08,400,99,400,96,400,24,400,2,400,49,400,106
2000,32.06,32.77,130027.57,400,106,400,106,400,21,400,5,400,48,400,106
3000,32.06,32.76,130735.34,400,102,400,104,400,22,400,10,400,46,400,111
4000,32.07,32.77,131143.25,400,102,400,97,400,17,400,10,400,42,400,110
5000,32.07,32.76,130431.07,400,104,400,97,400,24,400,4,400,45,400,110
6001,32.07,32.76,129626.56,400,102,400,92,400,24,400,0,400,43,400,114
7001,32.07,32.77,130229.01,400,106,400,96,400,27,400,12,400,42,400,108
8001,32.07,32.75,130128.21,400,99,400,91,400,24,400,0,400,47,400,115
9001,32.07,32.75,130735.34,400,105,400,95,400,24,400,12,400,50,400,117
