timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.52,32.76,15022.39,6755,6062,4646,6062,1723,2775,1371,2180,2820,3098,3014,5084
1000,32.52,32.76,14852.53,6865,6172,4602,6032,1745,2759,1440,2189,2752,3043,2965,5059
2000,32.52,32.75,14707.03,7045,6212,4602,6032,1776,2750,1456,2180,2710,3071,2958,5004
3000,32.52,32.76,14504.04,7097,6207,4548,6012,1811,2803,1533,2281,2673,3057,2968,4944
4000,32.52,32.75,14384.91,7259,6333,4543,5897,1840,2808,1574,2311,2680,3034,2977,4954
5000,32.52,32.76,14248.38,7335,6318,4420,5871,1879,2847,1628,2364,2658,3055,2945,4899
6001,32.52,32.78,14067.18,7474,6383,4425,5861,1934,2911,1690,2348,2553,3022,2906,4954
7001,32.52,32.77,13964.37,7479,6313,4386,5861,1995,2939,1714,2415,2528,3031,2864,4893
8001,32.52,32.78,13945.84,7659,6438,4322,5851,2039,2974,1757,2487,2440,2969,2835,4924
9001,32.52,32.77,13927.36,7636,6488,4288,5836,2168,3052,1773,2505,2445,2997,2877,4868
