timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.93,33.64,135804.22,405,88,400,62,402,16,424,34,408,48,400,62
1000,31.93,33.63,135257.94,410,88,407,63,407,20,420,39,405,39,400,61
2000,31.93,33.64,135804.22,405,85,406,66,407,14,413,32,412,51,400,59
3000,31.93,33.63,136023.96,406,86,401,65,405,18,409,36,400,46,400,59
4000,31.93,33.62,136576.45,406,86,402,69,403,15,403,38,400,37,400,58
5000,31.93,33.62,136576.45,413,93,400,63,400,13,402,31,400,44,400,52
6001,31.94,33.62,136134.1,412,89,400,60,400,18,400,35,400,42,400,60
7001,31.94,33.62,136576.45,413,91,410,68,400,18,400,35,400,40,400,59
8001,31.94,33.62,136244.42,408,86,404,66,404,18,409,41,400,41,400,58
9001,31.94,33.62,135366.84,407,88,405,70,402,26,400,37,400,37,400,58
