timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.11,33.78,39580.3,400,1563,400,650,400,1062,647,2905,509,2722,400,2080
1000,32.11,33.79,39767.35,400,1471,400,637,400,1082,731,2990,516,2720,400,2034
2000,32.11,33.77,39431.92,400,1489,400,625,400,1064,800,3048,552,2780,400,1963
3000,32.11,33.78,39842.66,400,1420,400,591,400,1071,907,3188,565,2780,400,1933
4001,32.12,33.77,39617.57,400,1404,400,577,400,1023,1064,3414,583,2817,400,1840
5001,32.12,33.77,39692.31,400,1386,400,564,400,1009,1169,3635,597,2819,400,1725
6001,32.12,33.77,39880.43,400,1386,400,547,400,953,1213,3655,603,2828,400,1704
7001,32.12,33.76,39842.66,400,1376,400,529,400,949,1279,3785,621,2838,400,1623
8001,32.12,33.76,39956.17,400,1334,400,508,400,899,1325,3795,630,2881,400,1573
9001,32.12,33.76,40262.05,400,1313,400,499,400,886,1353,3906,637,2872,400,1554
