timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.28,32.42,128930.71,400,81,400,87,400,24,400,9,400,74,400,128
1000,32.28,32.43,130128.21,400,78,400,85,400,11,400,21,400,78,400,129
2000,32.28,32.42,129228.02,400,83,400,87,400,14,400,20,400,70,400,125
3000,32.28,32.42,129228.02,400,85,400,90,400,12,400,20,400,76,400,129
4000,32.28,32.41,129726.58,400,91,400,87,400,14,400,21,400,75,400,132
5000,32.29,32.42,129327.42,400,88,400,89,400,17,400,22,400,76,400,126
6001,32.29,32.41,129526.69,400,86,400,90,400,21,400,21,400,72,400,131
7001,32.29,32.42,129327.42,400,88,400,85,400,16,400,16,400,71,400,123
8001,32.29,32.41,128634.78,400,82,400,86,400,14,400,16,400,78,400,125
9001,32.29,32.41,128438.24,400,87,400,84,400,18,400,16,400,71,400,127
