timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.86,33.19,125000.5,400,95,400,84,400,42,400,34,400,48,400,85
1000,31.87,33.18,124261.4,400,91,400,85,400,46,400,39,400,42,400,82
2000,31.87,33.17,124629.86,400,97,400,90,400,47,400,29,400,41,400,84
3000,31.87,33.18,124169.63,400,95,400,89,400,46,400,38,400,49,400,82
4000,31.87,33.16,124907.63,400,100,400,85,400,47,400,42,400,49,400,87
5001,31.87,33.17,125093.51,400,90,400,83,400,43,400,40,400,49,400,86
6001,31.87,33.16,124537.54,400,93,400,85,400,43,400,41,400,48,400,87
7001,31.88,33.16,124907.63,400,91,400,86,400,47,400,37,400,49,400,91
8001,31.88,33.15,124907.63,400,95,400,82,400,48,400,36,400,49,400,87
9001,31.88,33.16,124169.63,400,91,400,88,400,44,400,34,400,54,400,87
