timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.62,36.9,35777.14,57330,53098,44232,22598,3417,3264,5452,4011,57330,33787,57330,45604
1000,31.63,36.88,35777.14,57330,53273,43099,21936,3620,3334,6419,4347,57330,34066,57330,46824
2000,31.63,36.88,35356.23,57330,53133,40384,20402,3753,3499,6246,4297,57330,34833,57330,46719
3000,31.63,36.88,35003.26,57330,52785,35819,18799,3966,3600,5701,4136,57330,35321,57330,46859
4000,31.63,36.89,34571.84,57330,51983,30687,16498,4101,3780,5134,3981,57330,36367,57330,46859
5000,31.64,36.88,34123.23,57330,52715,27204,15647,4050,3780,4678,3830,57330,36541,57330,46998
6001,31.64,36.9,33525.06,57330,52575,25826,15051,3986,3780,4484,3645,57330,37517,57330,46963
7001,31.64,36.9,33051.03,57330,52122,25978,15118,3922,3760,4597,3620,57330,37552,57330,47591
8001,31.64,36.91,32716.93,57330,51669,27025,15524,3807,3760,4798,3845,57330,37657,57330,47661
9001,31.65,36.92,32364.59,57330,52366,29404,16221,3507,3585,4827,3825,57330,38179,57330,47974
