timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.34,33.13,22597.95,4126,3449,3247,3570,1595,1997,912,1013,2016,2136,2759,3319
1000,32.34,33.13,22918.3,4150,3529,3225,3534,1556,1972,882,1023,2009,2115,2781,3329
2000,32.35,33.12,23247.87,4204,3539,3218,3549,1535,1963,856,1005,2028,2161,2788,3359
3000,32.35,33.11,23730.52,4271,3605,3237,3635,1526,1916,852,993,2022,2175,2788,3359
4000,32.35,33.1,23587.06,4293,3660,3208,3600,1514,1914,835,993,2046,2140,2801,3359
5000,32.35,33.09,23770.74,4317,3650,3211,3635,1474,1886,821,981,2050,2193,2798,3399
6001,32.35,33.1,23784.18,4354,3740,3176,3590,1484,1831,813,964,2032,2173,2811,3419
7001,32.35,33.1,23560.62,4342,3790,3161,3549,1446,1866,796,952,2072,2182,2811,3494
8001,32.35,33.1,23757.32,4312,3690,3144,3590,1414,1787,783,908,2054,2203,2808,3504
9001,32.35,33.1,23507.91,4312,3730,3161,3645,1402,1794,764,902,2048,2221,2838,3424
