timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.65,31.47,135585.18,400,91,400,106,400,6,400,3,400,48,400,112
1000,32.65,31.46,136134.1,400,96,400,107,400,7,400,6,400,44,400,112
2000,32.65,31.44,136465.6,400,91,400,102,400,7,400,0,400,36,400,112
3000,32.66,31.45,136910.11,400,98,400,105,400,5,400,0,400,47,400,106
4000,32.66,31.43,136910.11,400,98,400,103,400,1,400,0,400,36,400,110
5001,32.66,31.42,138261.19,400,99,400,108,400,4,400,1,400,45,400,111
6001,32.66,31.42,137582.33,400,101,400,109,400,3,400,0,400,44,400,107
7001,32.66,31.41,138261.19,400,101,400,107,400,2,400,9,400,44,400,104
8001,32.66,31.39,137807.88,400,100,400,110,400,4,400,0,400,43,400,110
9001,32.66,31.39,137245.4,400,96,400,106,400,0,400,4,400,40,400,107
