timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.32,34.49,58408.06,6275,14420,17997,30824,752,3534,400,585,4646,9310,12483,16098
1000,32.32,34.44,58775.6,6865,15107,16094,28942,1097,4302,400,589,4651,9152,12828,16244
2000,32.32,34.42,57845.38,8192,16064,14771,27687,1627,5004,400,581,4695,9209,13241,16188
3000,32.32,34.4,55735.99,8997,16568,13958,26363,2003,5566,400,709,4791,9558,13241,16672
4000,32.32,34.41,52630.35,8771,16053,12524,25317,2568,6012,400,1010,5111,9873,13282,16428
5000,32.33,34.41,49617.14,8806,16428,11255,23888,3115,6453,400,1600,5730,10278,13434,16951
6001,32.33,34.43,46490.36,9553,18136,10387,21762,3331,6624,809,2438,6518,10807,13200,16244
7001,32.33,34.47,43918.37,10613,20123,9860,20019,3147,6443,953,2623,7167,11314,12993,16143
8001,32.33,34.51,42073.82,11586,22912,9819,20402,2543,5992,717,2397,7566,11573,12262,15873
9001,32.33,34.53,40377.97,13655,25212,10114,20716,1774,5184,550,2191,7636,11573,11759,15918
