timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.9,34.18,39211.43,400,2173,400,2244,400,2468,1583,3374,643,2704,400,2011
1000,31.9,34.17,39102.1,400,2101,400,2258,400,2494,1584,3439,665,2718,400,1880
2000,31.9,34.19,38885.27,400,2037,400,2284,400,2498,1561,3424,683,2711,400,1771
3000,31.9,34.18,38706.41,400,1974,400,2263,400,2494,1566,3509,713,2778,400,1656
4000,31.9,34.17,38635.32,400,1930,400,2295,400,2477,1605,3635,738,2796,400,1598
5001,31.9,34.18,38706.41,400,1896,400,2249,400,2450,1660,3725,759,2854,400,1494
6001,31.91,34.17,38564.5,400,1847,400,2228,400,2445,1760,3906,768,2865,400,1422
7001,31.91,34.18,38458.75,400,1780,400,2205,400,2355,1875,4071,781,2868,400,1329
8001,31.91,34.17,38706.41,400,1773,400,2175,400,2380,2013,4302,784,2886,400,1303
9001,31.91,34.17,38353.58,400,1746,400,2157,400,2387,2133,4367,780,2916,400,1263
