timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.04,33.45,144437.79,400,78,400,57,400,19,400,19,400,13,400,43
1000,32.04,33.46,144686.39,400,84,402,57,400,17,400,11,400,13,400,44
2000,32.04,33.46,144811.01,400,81,400,56,400,14,400,20,400,7,400,47
3000,32.04,33.44,145186.17,400,81,400,47,400,16,400,18,400,7,400,49
4000,32.04,33.44,144437.79,400,77,400,54,400,14,400,10,400,10,400,41
5001,32.05,33.44,145942.34,400,78,400,52,400,14,400,12,400,11,400,47
6001,32.05,33.44,145060.9,400,79,400,55,400,12,400,17,400,8,400,47
7001,32.05,33.43,145563.27,400,85,400,63,400,12,400,12,400,8,400,48
8001,32.05,33.43,145437.35,400,78,400,53,400,12,400,8,400,13,400,45
9001,32.05,33.43,145942.34,400,81,400,55,400,10,400,2,400,15,400,43
