timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.68,31.4,135914.0,400,100,400,95,400,5,400,6,400,41,400,112
1000,32.68,31.41,136465.6,400,102,400,99,400,9,400,0,400,38,400,110
2000,32.68,31.4,136134.1,400,103,400,102,400,3,400,3,400,34,400,113
3000,32.68,31.4,136798.71,400,101,400,96,400,3,400,1,400,36,400,116
4000,32.68,31.39,136687.49,400,102,400,94,400,2,400,4,400,35,400,120
5000,32.68,31.39,135585.18,400,98,400,98,400,2,400,3,400,30,400,117
6001,32.68,31.38,136134.1,400,99,400,96,400,0,400,0,400,36,400,116
7001,32.68,31.38,136354.92,400,99,400,90,400,7,400,4,400,38,400,116
8001,32.69,31.39,136465.6,400,94,400,96,400,6,400,10,400,35,400,117
9001,32.69,31.4,135475.92,400,99,400,94,400,8,400,5,400,36,400,117
