timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.14,33.73,41168.14,400,1175,400,375,400,781,1342,4101,660,2916,400,1379
1000,32.14,33.72,41370.53,400,1179,400,358,400,784,1381,4101,657,2888,400,1326
2000,32.14,33.73,41370.53,400,1140,400,373,400,775,1402,4216,648,2907,400,1325
3000,32.15,33.72,41781.36,400,1127,400,361,400,793,1403,4262,633,2900,400,1319
4000,32.15,33.71,41822.89,400,1132,400,368,400,801,1355,4216,615,2861,400,1308
5000,32.15,33.7,41781.36,400,1131,400,362,400,815,1331,4247,603,2909,400,1319
6001,32.15,33.7,41574.93,400,1136,400,374,400,820,1337,4161,588,2831,400,1335
7001,32.15,33.7,41616.05,400,1137,400,377,400,827,1336,4206,557,2821,400,1360
8001,32.15,33.71,41492.93,400,1115,400,382,400,844,1329,4282,559,2803,400,1376
9001,32.16,33.68,41370.53,400,1120,400,374,400,864,1368,4272,555,2791,400,1388
