timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.72,31.31,137021.69,400,104,400,87,400,0,400,19,400,41,400,120
1000,32.72,31.31,136576.45,400,103,400,85,400,2,400,22,400,43,400,120
2000,32.72,31.29,136576.45,400,103,400,82,400,3,400,10,400,37,400,118
3000,32.72,31.31,136244.42,400,108,400,77,400,4,400,22,400,34,400,120
4000,32.72,31.29,136798.71,400,106,400,83,400,0,400,21,400,35,400,122
5000,32.72,31.29,136576.45,400,105,400,79,400,4,400,19,400,32,400,119
6001,32.72,31.29,137469.84,400,105,400,76,400,0,400,19,400,36,400,121
7001,32.72,31.29,136798.71,400,104,400,76,400,2,400,19,400,37,400,122
8001,32.72,31.3,136134.1,400,102,400,82,400,0,400,20,400,30,400,124
9001,32.72,31.29,136576.45,400,108,400,81,400,0,400,22,400,36,400,126
