timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.11,32.71,129927.08,400,98,400,99,400,16,400,6,400,57,400,117
1000,32.12,32.69,129726.58,400,101,400,95,400,17,400,2,400,53,400,113
2000,32.12,32.7,129927.08,400,95,400,96,400,13,400,8,400,52,400,115
3000,32.12,32.69,129426.98,400,97,400,95,400,18,400,5,400,54,400,115
4000,32.12,32.69,130329.96,400,91,400,94,400,14,400,2,400,57,400,112
5000,32.12,32.69,129826.75,400,92,400,95,400,17,400,14,400,54,400,119
6001,32.12,32.69,130532.33,400,97,400,103,400,13,400,10,400,52,400,117
7001,32.13,32.67,129228.02,400,101,400,99,400,15,400,8,400,55,400,117
8001,32.13,32.67,130229.01,400,101,400,91,400,13,400,5,400,57,400,118
9001,32.13,32.68,129927.08,400,94,400,97,400,16,400,7,400,56,400,114
