timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.47,32.93,11176.76,3598,4111,1579,2632,4923,5219,6999,5485,3929,3600,3615,5159
1000,32.47,32.93,11236.63,3606,4071,1612,2660,5012,5240,7167,5540,3880,3559,3581,5084
2000,32.47,32.93,11272.87,3559,4121,1615,2688,5116,5340,7103,5571,3900,3630,3583,5119
3000,32.47,32.93,11309.34,3495,3976,1621,2671,5174,5445,7114,5641,3836,3504,3539,5159
4000,32.47,32.93,11358.33,3547,4076,1649,2674,5197,5465,7062,5701,3826,3615,3500,5079
5000,32.47,32.93,11507.89,3549,4001,1693,2653,5273,5515,7155,5771,3819,3640,3498,5064
6001,32.48,32.93,11609.8,3542,4026,1707,2720,5302,5525,7080,5701,3721,3494,3515,5059
7001,32.48,32.93,11920.88,3596,4021,1743,2729,5308,5555,7086,5726,3706,3499,3466,5084
8001,32.48,32.91,12254.51,3615,4061,1793,2761,5302,5525,6929,5716,3696,3454,3493,5029
9001,32.48,32.89,12622.5,3564,3966,1821,2814,5342,5591,6755,5666,3542,3294,3436,5054
