timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.13,33.32,149711.1,400,77,400,58,400,13,400,2,400,3,400,32
1000,32.13,33.3,149179.74,400,76,400,63,400,14,400,9,400,0,402,32
2000,32.13,33.3,148389.73,400,76,400,53,400,10,400,7,400,5,400,33
3000,32.13,33.29,149312.22,400,75,400,61,400,10,400,13,400,5,400,36
4000,32.13,33.3,149444.95,400,62,400,60,400,9,400,13,400,0,400,38
5000,32.13,33.29,149978.2,400,72,400,62,400,10,400,0,400,5,406,34
6001,32.14,33.3,150246.26,400,73,400,61,400,9,400,5,400,4,400,40
7001,32.14,33.28,149577.9,408,80,400,62,400,5,400,5,400,11,400,39
8001,32.14,33.28,151056.21,404,77,400,54,400,6,400,0,400,2,400,34
9001,32.14,33.27,150650.14,405,81,400,60,400,6,400,4,400,9,400,39
