timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.35,32.23,131966.75,400,96,400,72,400,6,400,1,400,63,400,124
1000,32.35,32.22,131656.73,400,94,400,69,400,8,400,4,400,64,400,126
2000,32.35,32.22,132382.39,400,93,400,77,400,0,400,3,400,68,400,128
3000,32.35,32.22,131348.16,400,86,400,78,400,3,400,1,400,57,400,133
4000,32.35,32.22,131656.73,400,95,400,79,400,0,400,1,400,66,400,123
5000,32.36,32.21,131863.25,400,94,400,76,400,7,400,0,400,66,400,128
6001,32.36,32.22,131143.25,400,86,400,71,400,11,400,10,400,60,400,129
7001,32.36,32.23,131863.25,400,87,400,71,400,1,400,16,400,59,400,131
8001,32.36,32.21,131348.16,400,88,400,73,400,9,400,9,400,64,400,133
9001,32.36,32.21,131348.16,400,86,400,76,400,5,400,4,400,65,400,136
