timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.76,33.32,124537.54,400,85,400,83,400,36,400,31,400,19,400,50
1000,31.77,33.31,123895.12,400,85,400,85,400,43,400,32,400,27,400,52
2000,31.77,33.32,124814.9,400,85,400,89,400,43,400,28,400,22,400,55
3000,31.77,33.32,124722.31,400,80,400,84,400,42,400,30,400,28,400,59
4000,31.77,33.3,125186.65,400,82,400,86,400,38,400,34,400,28,400,62
5000,31.77,33.29,124907.63,400,84,400,89,400,39,400,33,400,27,400,58
6001,31.77,33.31,125186.65,400,81,400,81,400,43,400,40,400,29,400,62
7001,31.78,33.29,125186.65,400,87,400,91,400,41,400,39,400,25,400,61
8001,31.78,33.3,124907.63,400,79,400,80,400,40,400,38,400,25,400,61
9001,31.78,33.29,125186.65,400,84,400,84,400,43,400,35,400,24,400,62
