timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.11,33.74,27937.63,811,466,526,166,620,256,1064,787,1713,1201,867,682
1000,32.12,33.74,27790.01,817,487,543,171,617,256,1074,792,1714,1195,872,678
2000,32.12,33.73,27662.12,827,493,551,178,624,267,1106,830,1738,1229,904,704
3000,32.12,33.73,27553.43,840,516,554,187,624,274,1100,800,1756,1221,884,716
4000,32.12,33.72,27179.65,849,524,561,199,643,285,1115,821,1760,1241,907,745
5000,32.12,33.72,27039.91,851,547,569,199,645,294,1122,830,1758,1251,919,751
6001,32.13,33.72,26781.74,860,545,586,199,665,299,1149,861,1765,1232,924,777
7001,32.13,33.72,26595.52,861,567,596,209,668,316,1128,852,1751,1244,928,793
8001,32.13,33.7,26461.71,894,566,605,215,675,312,1168,866,1763,1252,948,810
9001,32.13,33.71,26279.9,895,590,613,228,683,334,1194,869,1788,1267,938,831
