timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.87,33.62,124814.9,456,84,411,56,400,4,412,15,421,46,400,53
1000,31.87,33.62,124169.63,446,77,408,59,405,7,408,17,431,39,400,50
2000,31.87,33.62,124445.36,443,80,406,60,402,4,418,19,424,39,400,48
3000,31.87,33.63,123986.49,442,78,407,61,407,3,413,22,427,42,400,49
4000,31.87,33.61,124261.4,439,77,406,57,400,6,411,21,426,42,400,53
5000,31.87,33.62,124907.63,440,78,400,57,411,10,416,20,431,45,400,47
6001,31.87,33.62,124722.31,436,76,402,60,406,11,422,21,432,44,400,46
7001,31.87,33.62,124722.31,444,72,400,55,400,3,407,25,427,46,400,45
8001,31.87,33.62,125373.36,444,80,400,57,400,3,414,26,433,50,400,49
9001,31.87,33.63,124537.54,447,82,400,55,407,9,418,24,416,43,400,51
