timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.36,35.15,31305.06,45068,36611,30329,21692,12249,10436,7821,7622,26350,25456,29315,28385
1000,32.36,35.17,30936.77,43397,35914,30986,22354,14165,11044,7045,7183,25523,25212,34268,30476
2000,32.36,35.17,30688.55,41637,35495,31314,22424,13848,11111,6773,6990,25013,24620,38653,32254
3000,32.37,35.18,30554.84,40056,33962,31344,22738,13145,10852,6263,6975,24599,24027,42353,33439
4000,32.37,35.19,30356.43,40145,34519,31523,22528,11846,10503,5539,6689,24213,23958,44561,34450
5000,32.37,35.19,30247.32,40921,35461,32149,22877,11296,10019,4835,6353,24075,23470,46172,34763
6001,32.37,35.19,30312.69,41458,35495,31851,22947,10416,9355,4447,6152,24089,23714,46977,34554
7001,32.37,35.2,30356.43,42741,35983,32537,23016,9454,8758,4064,5761,24765,23644,46112,34624
8001,32.37,35.2,30378.35,42651,36227,32388,22772,8869,8545,3988,5771,26308,25561,43964,33439
9001,32.37,35.2,30688.55,41130,35286,30747,22563,8858,8590,4366,6142,27921,26851,41100,32393
