timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.09,33.34,150650.14,400,80,400,50,406,7,400,9,400,11,400,42
1000,32.09,33.33,149577.9,400,71,400,51,400,5,400,10,400,10,400,37
2000,32.09,33.33,149978.2,400,76,400,47,411,4,400,7,400,4,400,34
3000,32.09,33.32,150380.64,400,78,400,52,400,8,400,13,400,6,400,32
4000,32.09,33.34,151056.21,400,75,400,53,400,5,400,13,400,2,400,36
5000,32.09,33.34,150112.11,400,76,400,46,400,3,400,12,400,4,400,35
6001,32.09,33.37,149711.1,400,76,400,44,400,4,400,12,400,1,400,37
7001,32.1,33.36,150246.26,400,74,400,52,404,10,400,19,400,5,400,35
8001,32.1,33.37,149179.74,400,70,400,50,400,7,400,16,400,11,400,29
9001,32.1,33.37,148915.47,400,80,400,48,400,4,400,23,400,9,400,34
