timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.8,31.15,135040.66,400,109,400,83,400,11,400,25,400,43,400,129
1000,32.8,31.14,135040.66,400,102,400,81,400,11,400,20,400,45,400,122
2000,32.8,31.14,135585.18,400,104,400,80,400,6,400,15,400,46,400,125
3000,32.8,31.13,135257.94,400,106,400,80,400,13,400,8,400,41,400,131
4000,32.8,31.12,136134.1,400,107,400,82,400,8,400,12,400,46,400,131
5000,32.8,31.12,135914.0,400,109,400,81,400,3,400,14,400,42,400,125
6001,32.8,31.1,136687.49,400,113,400,83,400,12,400,9,400,44,400,126
7001,32.8,31.1,136798.71,400,109,400,79,400,9,400,12,400,44,400,124
8001,32.8,31.09,136576.45,400,109,400,80,400,10,400,11,400,43,400,124
9001,32.8,31.09,136354.92,400,103,400,82,400,6,400,14,400,43,400,121
