timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.98,33.55,141044.96,400,91,400,60,400,21,400,16,400,28,400,60
1000,31.98,33.53,141044.96,400,102,400,64,400,17,400,12,400,28,400,58
2000,31.98,33.52,140690.88,400,91,400,64,400,21,400,19,400,27,400,58
3000,31.98,33.52,140808.71,400,92,400,66,400,16,400,25,400,33,400,58
4000,31.98,33.52,141639.09,400,86,400,61,400,21,400,15,400,41,400,59
5001,31.98,33.52,141997.97,400,95,400,61,400,18,400,8,400,39,400,61
6001,31.98,33.52,142118.0,400,90,400,61,400,22,400,14,400,33,400,57
7001,31.98,33.51,142238.23,400,89,400,64,400,23,400,9,400,31,400,65
8001,31.98,33.51,143207.49,400,84,400,63,400,17,400,9,400,28,400,56
9001,31.98,33.51,143085.61,400,87,400,67,400,16,400,11,400,34,400,63
