timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.13,32.66,130329.96,400,96,400,93,400,14,400,3,400,54,400,121
1000,32.13,32.66,129029.66,400,101,400,97,400,16,400,1,400,54,400,117
2000,32.13,32.66,129526.69,400,94,400,92,400,17,400,2,400,55,400,120
3000,32.14,32.65,130431.07,400,103,400,94,400,15,400,8,400,60,400,119
4000,32.14,32.66,130229.01,400,100,400,95,400,18,400,4,400,57,400,119
5000,32.14,32.65,129726.58,400,100,400,93,400,12,400,1,400,54,400,115
6001,32.14,32.65,130633.76,400,106,400,96,400,13,400,0,400,55,400,123
7001,32.14,32.65,129927.08,400,99,400,96,400,14,400,5,400,60,400,115
8001,32.14,32.64,130431.07,400,100,400,96,400,13,400,7,400,60,400,116
9001,32.15,32.63,129826.75,400,98,400,95,400,13,400,0,400,58,400,116
