timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.11,36.62,44807.02,33731,28733,55063,47905,44411,28454,14371,8691,10468,8038,24999,18590
1000,31.12,36.7,42801.44,32358,28873,54496,47068,43755,28210,15626,9760,11470,8657,26267,19775
2000,31.13,36.76,40729.76,32656,28733,56226,47939,39250,26293,15033,9783,13145,9535,26350,19600
3000,31.13,36.83,39358.15,33223,29709,57330,49264,30657,21796,12373,8984,14937,10121,26998,20611
4000,31.14,36.9,38041.48,34805,29744,57330,50484,24916,17474,10537,7723,14992,10402,28927,22040
5000,31.14,36.98,36745.76,37549,30650,57330,50902,20864,15265,9860,7318,14909,10391,32269,24376
6001,31.15,37.04,35960.61,40473,33195,57330,51495,16908,14195,10167,7599,14344,10323,33522,24899
7001,31.15,37.09,35267.33,43069,34345,57330,51599,16150,13824,9854,7385,14413,10413,33522,24968
8001,31.16,37.14,35032.41,46082,35670,57330,51321,18148,14612,8765,6829,14482,10683,34655,25352
9001,31.16,37.2,34685.84,47097,36262,57330,50031,21153,15456,6477,6062,15405,11021,36207,26398
