timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.64,31.54,135366.84,400,87,400,99,400,16,400,0,400,40,400,119
1000,32.64,31.52,135694.61,400,86,400,107,400,12,400,0,400,42,400,123
2000,32.64,31.52,134824.08,400,90,400,103,400,11,400,1,400,38,400,113
3000,32.65,31.51,135366.84,400,86,400,107,400,13,400,0,400,47,400,120
4000,32.65,31.5,135257.94,400,90,400,106,400,12,400,6,400,38,400,114
5000,32.65,31.49,135694.61,400,88,400,106,400,16,400,5,400,43,400,118
6001,32.65,31.48,136023.96,400,89,400,107,400,13,400,4,400,50,400,119
7001,32.65,31.49,135694.61,400,93,400,107,400,6,400,3,400,42,400,121
8001,32.65,31.48,136023.96,400,87,400,105,400,6,400,6,400,45,400,113
9001,32.65,31.47,136465.6,400,93,400,108,400,7,400,6,400,45,400,116
