timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.18,35.48,30444.29,33193,40759,11418,22598,472,3464,828,3620,11973,14803,15502,18171
1000,32.18,35.45,32921.72,33283,40306,11076,21762,598,3911,960,4006,11568,14432,15474,17648
2000,32.18,35.41,34945.12,33014,40829,11418,23156,1250,5285,1513,4878,11076,13981,15157,17892
3000,32.18,35.33,36586.0,30956,40236,12841,25212,2359,6699,2037,5681,10450,13666,14371,16951
4000,32.18,35.28,37532.46,28957,38877,14592,26258,3831,8488,3029,6313,10033,13351,13255,16278
5001,32.18,35.25,37734.42,27852,39086,15378,27269,4697,9715,3866,6879,9738,13182,11881,15704
6001,32.19,35.22,37633.17,27466,37831,15543,27374,5076,10199,4266,7374,9309,12597,11064,15175
7001,32.19,35.22,37233.53,27604,38423,15130,27060,4948,9884,4467,7543,8898,12698,9448,14240
8001,32.19,35.21,37069.51,28197,39016,14771,26363,4209,8545,4710,8117,8290,12023,7613,12957
9001,32.19,35.2,36649.74,28128,39260,14495,26223,3868,8151,4872,8207,7531,11708,6072,12012
