timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.4,32.16,129327.42,400,101,400,78,400,20,400,33,400,41,400,123
1000,32.41,32.16,129128.76,400,97,400,84,400,18,400,29,400,45,400,123
2000,32.41,32.17,129726.58,400,98,400,77,400,18,400,26,400,43,400,122
3000,32.41,32.15,129526.69,400,99,400,81,400,23,400,26,400,44,400,129
4000,32.41,32.16,129327.42,400,107,400,83,400,20,400,26,400,35,400,124
5001,32.41,32.15,129927.08,400,105,400,86,400,20,400,26,400,41,400,123
6001,32.41,32.15,129626.56,400,105,400,84,400,23,400,34,400,50,400,129
7001,32.41,32.16,130329.96,400,103,400,85,400,18,400,27,400,46,400,128
8001,32.41,32.15,129726.58,400,101,400,78,400,24,400,27,400,37,400,132
9001,32.42,32.14,129128.76,400,104,400,83,400,23,400,18,400,44,400,133
