timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.0,33.5,142358.67,400,90,400,55,400,18,400,10,400,20,400,60
1000,32.0,33.51,142358.67,400,85,400,56,400,14,400,14,400,17,400,55
2000,32.0,33.52,142842.47,400,88,400,57,400,16,400,14,400,14,400,54
3000,32.0,33.51,142358.67,400,86,400,58,405,18,400,15,400,13,400,54
4000,32.0,33.53,142479.31,400,86,400,47,404,17,400,18,400,24,400,53
5000,32.0,33.51,142479.31,400,83,400,53,400,16,400,15,400,16,400,55
6001,32.0,33.52,142479.31,400,89,400,50,400,13,400,11,400,17,400,52
7001,32.0,33.52,142721.21,400,86,400,51,400,20,400,17,400,19,400,50
8001,32.0,33.52,142600.16,400,87,400,47,401,18,400,16,400,18,400,48
9001,32.0,33.52,142358.67,400,83,400,45,400,20,400,27,400,17,400,50
