timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.88,33.62,126791.6,439,82,400,60,400,9,400,34,412,46,400,51
1000,31.88,33.62,126220.47,439,78,405,59,400,14,400,36,414,55,400,53
2000,31.88,33.61,126600.65,434,83,406,57,400,15,400,34,409,44,404,48
3000,31.89,33.63,126696.05,429,75,404,55,400,13,400,32,401,47,400,48
4000,31.89,33.63,126983.13,433,77,400,60,400,16,400,29,413,46,400,58
5000,31.89,33.63,127079.11,437,80,411,60,400,21,400,29,409,49,400,50
6001,31.89,33.62,126887.29,435,83,400,58,400,11,400,34,411,49,400,50
7001,31.89,33.62,127949.51,437,78,400,60,400,15,400,28,412,55,401,56
8001,31.89,33.6,128242.3,436,82,400,55,400,7,400,31,402,53,404,56
9001,31.89,33.6,128438.24,433,82,401,64,400,13,400,28,415,52,400,50
