timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.74,36.3,26987.88,33134,38877,49334,49647,20864,21343,9854,10717,20478,17230,21070,21448
1000,31.74,36.27,27427.7,34178,38737,50528,49717,20974,21692,8846,9907,20188,17335,21043,21064
2000,31.75,36.27,27625.79,33462,38284,50319,50310,22504,23539,9008,10256,20202,16777,20919,21099
3000,31.75,36.27,27882.09,32448,38145,49722,50101,24379,25178,8394,9490,20202,17300,20657,20995
4000,31.75,36.24,28275.58,31314,37482,49513,49613,25481,26258,6634,8128,20326,17300,20147,20855
5000,31.75,36.22,28466.89,31374,38145,49215,49299,25537,26189,6530,8308,20436,17091,19320,20158
6001,31.75,36.22,28699.9,31284,38145,47932,49090,26157,26920,8111,9682,19747,16672,17790,18903
7001,31.75,36.22,28660.8,32119,37831,46381,48358,28390,29151,10271,11122,19651,16986,16770,17683
8001,31.76,36.21,28621.81,32418,38249,43994,46719,33104,31522,12731,12968,19403,16638,16301,16882
9001,31.76,36.21,28602.35,33522,39260,40443,45534,34685,32742,16797,13936,19554,17021,15888,16882
