timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.18,33.26,149444.95,403,72,400,55,402,17,400,38,402,21,403,44
1000,32.18,33.26,148520.82,409,75,400,49,400,16,400,39,407,18,400,40
2000,32.18,33.26,149047.49,400,73,400,57,400,17,400,35,403,24,401,38
3000,32.18,33.26,148652.14,409,73,400,46,400,13,400,37,400,23,403,36
4000,32.19,33.26,148389.73,400,70,400,48,400,12,400,40,400,21,410,42
5001,32.19,33.27,149047.49,400,73,400,52,404,16,400,32,400,23,400,44
6001,32.19,33.25,149047.49,400,70,400,45,405,23,400,34,400,19,404,39
7001,32.19,33.26,148783.69,400,74,400,48,400,18,400,31,401,25,400,42
8001,32.19,33.27,148783.69,400,75,400,45,402,13,400,41,400,26,400,37
9001,32.19,33.25,149978.2,400,71,400,44,400,11,400,34,400,28,400,43
