timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.25,33.36,26247.11,1821,1695,2048,2258,1491,1406,822,933,2207,1946,1811,2050
1000,32.26,33.38,26279.9,1838,1741,2064,2272,1513,1480,818,927,2192,2009,1841,2133
2000,32.26,33.36,26263.5,1863,1762,2084,2309,1503,1464,822,919,2131,1974,1857,2161
3000,32.26,33.37,26214.41,1883,1753,2114,2337,1517,1478,804,908,2114,1960,1873,2175
4000,32.26,33.36,26198.09,1869,1831,2153,2362,1510,1441,799,901,2082,1946,1870,2159
5000,32.26,33.35,26247.11,1889,1826,2192,2424,1506,1469,795,886,2079,1937,1892,2200
6001,32.26,33.35,26247.11,1896,1845,2197,2410,1506,1446,783,870,2092,1946,1907,2249
7001,32.26,33.35,26329.24,1912,1889,2219,2415,1516,1446,773,856,2053,1949,1903,2284
8001,32.26,33.34,26478.36,1908,1843,2298,2471,1504,1459,769,845,2035,1926,1903,2277
9001,32.26,33.34,26646.05,1904,1914,2290,2466,1515,1476,758,859,2040,1942,1894,2254
