timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.73,31.31,134932.28,400,106,400,75,400,6,400,33,400,38,400,119
1000,32.73,31.31,134285.64,400,105,400,76,400,5,400,32,400,38,400,123
2000,32.74,31.3,134071.47,400,107,400,78,400,3,400,35,400,45,400,126
3000,32.74,31.31,135040.66,400,105,400,70,400,10,400,33,400,34,400,124
4000,32.74,31.3,135366.84,400,97,400,74,400,7,400,37,400,41,400,116
5000,32.74,31.31,134932.28,400,105,400,73,400,5,400,34,400,41,400,122
6001,32.74,31.3,134071.47,400,97,400,77,400,12,400,36,400,45,400,125
7001,32.74,31.3,134285.64,400,100,400,77,400,6,400,39,400,40,400,120
8001,32.74,31.3,133857.98,400,102,400,75,400,10,400,36,400,38,400,126
9001,32.74,31.3,134500.5,400,101,400,79,400,6,400,39,400,40,400,125
