timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,,,,400,0,400,0,400,3,403,0,406,0,401,1
1079,30.75,35.17,,400,5,401,2,408,6,405,0,412,9,403,0
2079,30.9,35.16,8722.71,402,0,400,2,402,0,402,2,405,6,405,0
3079,31.06,35.09,9716.7,411,0,410,0,404,0,415,4,403,9,405,0
4079,31.2,35.01,11164.86,409,1,400,5,410,6,411,4,405,0,406,0
5079,31.32,34.9,12854.09,400,8,404,2,406,0,411,2,400,7,411,5
6079,31.42,34.79,14574.44,413,1,407,0,400,4,413,1,416,7,405,2
7079,31.5,34.67,16203.76,407,6,410,2,402,5,412,4,404,4,405,0
8079,31.57,34.57,17870.93,406,3,420,0,404,4,409,4,402,0,422,3
9080,31.62,34.47,19513.62,400,6,412,5,403,3,407,8,405,4,411,0
