timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.02,36.0,22310.08,19334,27409,10630,21030,42025,42537,13889,15389,18644,17021,13875,15625
1000,32.02,36.02,22453.09,18769,26432,11690,24655,41607,42885,12993,14668,18465,17195,13007,15479
2000,32.03,36.01,22671.08,18341,26258,14454,26851,39250,40898,10665,13362,17831,16603,12828,15524
3000,32.03,36.0,22893.34,18162,26537,18327,30580,35580,39365,8261,11483,17238,16176,13462,15535
4000,32.03,35.99,23247.87,18300,26920,21691,33822,30299,36750,6130,9940,17418,17126,14109,16075
5000,32.03,35.98,23919.39,18631,27165,24889,36715,25082,32742,4192,7723,17680,16255,15005,16324
6001,32.03,35.96,24604.78,18961,27722,26970,38911,20905,28210,2779,6222,17252,16278,15336,16221
7001,32.03,35.94,25453.21,19416,27966,29017,41142,17418,24306,1845,5395,16274,15850,15750,17021
8001,32.04,35.91,26296.33,19334,27478,32627,42885,11487,17614,1187,4292,14440,15265,16853,18206
9001,32.04,35.87,27250.06,19651,28001,36177,44663,6808,12980,718,3339,12662,14769,18203,19566
