timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.92,36.07,23069.24,52258,35739,2148,3429,15364,11618,57330,32742,57330,53935,57330,44175
1000,31.92,36.07,23069.24,52139,35914,2119,3524,14812,11415,57330,33439,57330,54667,57330,44454
2000,31.93,36.07,23043.95,51840,35321,2160,3559,14427,11516,57330,35007,57330,54109,57330,44558
3000,31.93,36.07,22993.53,52646,36297,2224,3575,14812,11415,57330,36227,57330,54283,57330,44070
4000,31.93,36.07,22893.34,52467,36158,2303,3670,16081,11854,57330,36227,57330,54214,57330,43931
5000,31.93,36.07,22943.32,53451,36576,2435,3705,17473,12225,57330,37691,57330,54597,57330,44837
6001,31.93,36.07,22695.56,54168,36994,2536,3840,18603,12597,57330,38005,57330,54318,57330,45116
7001,31.93,36.06,22843.57,54675,37413,2727,3991,19265,12653,57330,37935,57330,54074,57330,44942
8001,31.93,36.07,22695.56,54943,37901,3235,4232,19899,13148,57330,38354,57330,54179,57330,44419
9001,31.94,36.06,22573.67,55271,37587,4150,4828,20230,13126,57330,37203,57330,54039,57330,45046
