timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.66,35.84,41906.2,37937,41247,44232,46685,5267,9288,893,2406,13724,14274,32806,30685
1000,31.66,35.86,41533.89,39041,41177,44411,46441,6755,10143,1772,3103,15584,14736,27687,27374
2000,31.66,35.86,41248.86,38683,41561,43904,46615,8221,11246,3365,4633,17859,15366,24213,24585
3000,31.66,35.88,40808.77,36804,40480,42442,45499,9315,12079,4955,6052,19720,16278,25261,26189
4000,31.67,35.89,39767.35,32179,38040,39429,43513,9697,12180,8024,7284,21443,17753,27315,27862
5000,31.67,35.91,38529.18,26625,33927,35998,42153,10028,12316,10392,9805,23262,18973,28431,29500
6001,31.67,35.91,36681.69,25109,33090,33372,41247,10114,12338,10977,10098,24296,20019,29971,29814
7001,31.67,35.96,34685.84,26722,34485,32597,40829,9194,11606,8956,8488,24641,20820,31075,29779
8001,31.67,36.0,33025.09,28659,36750,33760,41526,6356,9389,6715,6935,24296,20088,30717,29360
9001,31.68,36.02,31706.09,32060,38040,35819,43373,4653,7937,4590,5997,23428,19147,28486,28036
