timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.73,31.32,135366.84,400,105,400,75,400,0,400,29,400,31,400,122
1000,32.73,31.31,135475.92,400,106,400,81,400,0,400,33,400,39,400,122
2000,32.73,31.31,136244.42,400,98,400,77,400,6,400,34,400,33,400,121
3000,32.73,31.3,136134.1,400,104,400,72,400,1,400,27,400,37,400,122
4000,32.73,31.32,136023.96,400,108,400,74,400,7,400,31,400,37,400,117
5000,32.73,31.31,135585.18,400,106,400,79,400,7,400,32,400,29,400,124
6001,32.73,31.3,135694.61,400,108,400,76,400,4,400,31,400,38,400,125
7001,32.73,31.29,135585.18,400,103,400,74,400,8,400,32,400,30,400,120
8001,32.73,31.3,135257.94,400,104,400,71,400,4,400,33,400,35,400,120
9001,32.73,31.3,135257.94,400,108,400,78,400,6,400,33,400,36,400,123
