timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.47,36.84,38777.76,57330,54353,19113,26363,400,1416,4437,5671,36953,28071,49931,38145
1000,31.47,36.85,38041.48,57330,54353,18300,25143,400,1402,4369,5716,35342,26572,42920,35007
2000,31.47,36.86,37332.64,57330,54353,18010,25596,400,1506,4739,6067,33731,25596,37967,33195
3000,31.48,36.87,37036.88,57330,54318,18341,25631,494,1794,5933,6428,31344,24620,34655,31417
4000,31.48,36.87,36522.48,57330,54353,19196,26642,819,2247,7271,6955,28897,23261,33641,31487
5000,31.48,36.88,36427.62,57330,54318,20836,28350,1368,2669,7468,6990,27453,22633,33790,32184
6001,31.48,36.86,36145.97,57330,54109,22711,29953,2234,3570,6107,6453,27232,22807,35312,31626
7001,31.49,36.87,35807.58,57330,55225,25220,32010,3669,4843,4464,5681,27466,22668,36475,32463
8001,31.49,36.85,35565.44,57330,54527,27011,33718,3078,4447,3527,4984,28156,23051,39429,33753
9001,31.49,36.85,35208.3,57330,53795,26860,33508,1798,3419,2509,4322,30180,25038,43606,35600
