timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.1,35.25,33365.55,35371,40933,4290,12619,2433,6774,16784,15332,14812,15400,15874,18485
1000,32.1,35.26,32464.48,34118,40794,3385,11145,4464,9670,16591,15434,14234,15434,13613,16131
2000,32.1,35.3,31587.08,33223,40201,3206,11100,7462,12574,16039,15389,14206,15197,11076,15186
3000,32.1,35.33,31028.02,31582,39016,3490,11651,9124,13542,15074,15085,13434,15287,9547,14229
4000,32.1,35.33,30444.29,29524,38423,3831,12045,9611,13824,13599,14499,13407,15220,9454,14195
5000,32.1,35.35,29882.12,27783,36959,3868,12034,10097,14297,12965,14162,13682,15096,10074,14905
6001,32.11,35.38,29650.48,26956,36402,3382,11044,10572,14724,12993,14117,13544,15287,10850,15208
7001,32.11,35.4,29258.72,25592,34903,3004,10503,11134,15220,12965,14252,12759,14871,11713,15681
8001,32.11,35.41,28739.11,24448,33996,3581,11640,11591,15805,12262,14072,11932,14623,12676,16165
9001,32.11,35.44,28332.7,22945,32498,4366,12822,12952,16812,12442,14308,11620,14443,13062,16154
