timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.4,33.93,114215.85,400,15,400,3,400,11,400,56,400,30,400,0
1000,31.4,33.92,114293.5,400,14,400,8,400,10,400,56,400,32,400,0
2000,31.4,33.93,115075.79,400,16,400,15,400,8,400,51,400,32,400,0
3000,31.4,33.92,114683.31,400,15,400,9,400,12,400,56,400,34,400,3
4000,31.41,33.92,114761.59,400,18,400,9,400,7,400,59,400,30,400,2
5000,31.41,33.91,115233.54,400,15,400,13,400,3,400,50,400,35,400,5
6001,31.41,33.9,115391.71,400,11,400,16,400,7,400,48,400,34,400,5
7001,31.42,33.9,115233.54,400,19,400,11,400,11,400,52,400,31,400,7
8001,31.42,33.9,115629.8,400,18,400,19,400,6,400,51,400,33,400,3
9001,31.42,33.89,115391.71,400,22,400,17,400,3,400,54,400,33,400,10
