timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.25,35.36,28143.19,10786,20646,10827,21134,593,3168,2730,5566,10503,13734,15805,18903
1000,32.26,35.38,27863.63,11638,22389,11655,23051,540,3108,1457,4081,10497,13756,15681,19008
2000,32.26,35.39,28124.38,14371,25178,13158,24968,815,3911,805,3158,10578,13981,15474,18415
3000,32.26,35.39,28582.92,17004,28175,14358,25945,1090,4302,484,2676,10549,13779,15460,18380
4000,32.26,35.37,29463.61,19072,29988,15378,26990,685,3424,400,2309,10086,13441,15350,18346
5000,32.26,35.35,30666.19,19692,30476,17142,28733,440,2858,400,2016,9599,12968,14895,17927
6001,32.26,35.32,32068.58,19775,30615,18989,30615,413,2824,400,1808,9246,12867,14316,16986
7001,32.27,35.27,33155.21,21443,31905,20037,32114,434,2817,400,1693,9263,12901,12400,16008
8001,32.27,35.24,34234.29,23552,34415,20354,31766,420,2787,400,1706,9454,13182,10954,15355
9001,32.27,35.2,35415.76,25578,36855,19954,31626,400,2685,400,1725,9524,13092,8701,13576
