timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.37,35.31,38564.5,1781,4778,1609,5099,492,3148,400,1392,1409,3630,2007,6017
1000,31.37,35.31,38529.18,1790,4813,1675,5204,503,3198,400,1313,1391,3610,2016,6037
2000,31.37,35.29,38957.28,1774,4723,1706,5199,577,3299,400,1291,1358,3595,2006,6057
3000,31.38,35.28,39395.0,1647,4517,1717,5250,726,3725,400,1288,1374,3605,1983,6032
4000,31.38,35.26,39543.1,1390,4071,1673,5189,866,4046,400,1292,1427,3670,1968,5997
5000,31.38,35.25,40223.56,992,3605,1634,5114,789,3710,400,1420,1483,3845,1920,5997
6001,31.39,35.24,40611.82,785,3264,1565,5024,546,3050,400,1679,1558,3855,1891,5922
7001,31.39,35.22,40611.82,743,3057,1533,5039,542,3041,482,1940,1587,3855,1835,5851
8001,31.39,35.22,40690.37,773,3229,1517,5009,762,3600,732,2311,1621,3916,1744,5711
9001,31.39,35.19,40927.86,790,3304,1443,4873,1245,4392,1039,2627,1703,4006,1573,5405
