timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.92,33.07,125373.36,400,87,400,96,400,44,400,31,400,64,400,89
1000,31.92,33.08,125748.44,400,87,400,90,400,41,400,26,400,62,400,99
2000,31.93,33.06,125654.46,400,93,400,87,400,35,400,26,400,59,400,93
3000,31.93,33.04,125654.46,400,92,400,93,400,40,400,21,400,57,400,98
4000,31.93,33.03,126791.6,400,90,400,97,400,35,400,24,400,62,400,96
5001,31.93,33.03,127079.11,400,93,400,92,400,31,400,27,400,57,400,98
6001,31.93,33.02,127658.06,400,98,400,93,400,34,400,30,400,60,400,100
7001,31.94,33.02,127755.06,400,91,400,94,400,35,400,25,400,61,400,96
8001,31.94,33.01,128438.24,400,93,400,93,400,33,400,21,400,59,400,99
9001,31.94,32.99,127658.06,400,94,400,98,400,35,400,23,400,56,400,107
