timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.05,35.87,24390.83,57330,41561,14523,11336,19913,13272,27480,17056,57330,41107,57330,41630
1000,32.05,35.87,24447.52,57330,42258,16618,12045,18631,12845,26625,16267,57330,40236,56286,39121
2000,32.05,35.86,24604.78,57330,41944,18093,12529,17363,12451,24902,15760,57330,39713,57330,39748
3000,32.05,35.84,24662.47,57330,42815,18837,12980,16990,12428,23455,15434,55331,38389,57330,40375
4000,32.06,35.85,24925.45,57330,43129,20078,13430,17238,12327,22394,14893,54048,37761,57330,42083
5000,32.06,35.84,25029.25,57330,43269,22270,14162,17900,12653,20905,14668,52169,36367,57330,42885
6001,32.06,35.84,25315.38,57330,43722,24861,14837,18879,13058,19568,14072,49275,34833,57330,43234
7001,32.06,35.83,25576.99,57330,44767,27177,15726,18975,12957,19430,13903,48529,35112,57330,41735
8001,32.06,35.81,25576.99,57330,44454,29404,16394,18010,12597,19485,13948,48409,34868,57330,42293
9001,32.06,35.8,25780.72,57330,44907,31940,17753,17211,12529,18782,13768,48738,35774,57330,43931
