timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.3,33.45,38706.41,400,949,400,367,400,879,673,3314,447,2778,400,1697
1000,32.3,33.43,38849.37,400,973,400,352,400,928,700,3379,429,2752,400,1665
2000,32.3,33.44,38706.41,400,961,400,345,400,940,717,3444,437,2711,400,1649
3000,32.3,33.43,38706.41,400,946,400,339,400,910,692,3269,451,2787,400,1605
4000,32.3,33.44,38635.32,400,953,400,327,400,898,597,3158,465,2784,400,1616
5001,32.31,33.45,38635.32,400,975,400,333,400,873,496,3015,471,2766,400,1653
6001,32.31,33.43,38813.53,400,971,400,329,400,868,447,2955,509,2812,400,1630
7001,32.31,33.44,38670.83,400,937,400,329,400,846,415,2923,513,2835,400,1639
8001,32.31,33.42,38529.18,400,945,400,319,400,856,400,2914,526,2824,400,1669
9001,32.31,33.42,38564.5,400,929,400,322,400,857,400,2854,532,2870,400,1697
