timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.9,33.13,124537.54,400,87,400,89,400,50,400,37,400,59,400,90
1000,31.9,33.13,124169.63,400,86,400,83,400,46,400,39,400,48,400,84
2000,31.91,33.12,124261.4,400,91,400,85,400,43,400,50,400,58,400,93
3000,31.91,33.12,124077.99,400,92,400,92,400,41,400,43,400,55,400,93
4000,31.91,33.11,124629.86,400,83,400,92,400,45,400,33,400,56,400,91
5000,31.91,33.12,124537.54,400,85,400,93,400,38,400,33,400,56,400,93
6001,31.91,33.1,124353.31,400,87,400,94,400,46,400,35,400,57,400,89
7001,31.92,33.12,124722.31,400,85,400,89,400,45,400,38,400,58,400,95
8001,31.92,33.1,124445.36,400,89,400,89,400,42,400,28,400,64,400,96
9001,31.92,33.09,124445.36,400,86,400,91,400,38,400,32,400,54,400,92
