timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.56,31.86,130431.07,400,105,400,97,400,26,400,31,400,34,400,109
1000,32.56,31.86,130027.57,400,106,400,102,400,31,400,36,400,42,400,122
2000,32.56,31.86,129726.58,400,107,400,101,400,30,400,31,400,40,400,114
3000,32.56,31.85,130027.57,400,107,400,100,400,34,400,36,400,40,400,116
4000,32.56,31.84,129826.75,400,113,400,99,400,32,400,31,400,36,400,112
5000,32.56,31.84,130128.21,400,116,400,103,400,35,400,36,400,36,400,117
6001,32.56,31.85,129726.58,400,110,400,99,400,33,400,32,400,30,400,116
7001,32.56,31.85,130329.96,400,111,400,105,400,33,400,36,400,35,400,115
8001,32.57,31.84,129526.69,400,114,400,102,400,37,400,36,400,37,400,114
9001,32.57,31.84,129927.08,400,107,400,105,400,37,400,35,400,35,400,113
