timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.51,32.83,12487.5,6367,6017,3382,4593,1787,2847,2325,2895,3392,3319,3532,5345
1000,32.51,32.82,12399.1,6252,5947,3331,4633,1791,2842,2369,2939,3404,3279,3527,5390
2000,32.51,32.83,12465.28,6234,5942,3387,4658,1786,2854,2391,2948,3473,3429,3510,5270
3000,32.51,32.82,12487.5,6228,5932,3399,4653,1762,2835,2403,2932,3463,3354,3502,5345
4000,32.51,32.81,12599.8,6066,5912,3404,4718,1762,2794,2332,2941,3490,3429,3505,5320
5000,32.51,32.83,12698.76,5962,5861,3444,4758,1755,2794,2305,2928,3520,3454,3544,5355
6001,32.51,32.82,12830.55,5881,5927,3480,4738,1759,2817,2273,2925,3525,3419,3490,5360
7001,32.51,32.81,12869.84,5643,5856,3466,4713,1754,2796,2136,2911,3559,3489,3498,5270
8001,32.51,32.82,12941.16,5545,5831,3520,4818,1764,2782,2072,2865,3593,3564,3448,5330
9001,32.51,32.82,12941.16,5313,5841,3483,4828,1773,2773,2006,2831,3566,3539,3471,5345
