timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.98,32.88,131143.25,400,100,400,92,400,22,400,0,400,53,400,102
1000,31.98,32.88,130532.33,400,91,400,90,400,21,400,1,400,52,400,102
2000,31.98,32.88,130735.34,400,93,400,96,400,18,400,0,400,46,400,109
3000,31.99,32.89,130431.07,400,90,400,95,400,22,400,3,400,46,400,102
4000,31.99,32.88,130329.96,400,97,400,100,400,20,400,1,400,44,400,106
5000,31.99,32.89,130229.01,400,100,400,96,400,16,400,0,400,48,400,109
6001,31.99,32.87,131041.03,400,96,400,103,400,21,400,0,400,50,400,116
7001,31.99,32.88,130128.21,400,98,400,91,400,21,400,5,400,53,400,100
8001,31.99,32.89,130532.33,400,100,400,90,400,25,400,0,400,59,400,105
9001,32.0,32.88,129426.98,400,109,400,95,400,19,400,7,400,50,400,106
