timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.34,33.37,38179.56,400,1084,400,423,400,670,640,3088,455,2731,400,1725
1000,32.34,33.36,38318.65,400,1090,400,425,400,624,627,3055,484,2754,400,1686
2000,32.34,33.36,38248.98,400,1097,400,400,400,581,608,3004,504,2805,400,1674
3000,32.35,33.36,38423.63,400,1081,400,401,400,566,595,3066,507,2808,400,1683
4000,32.35,33.36,38388.57,400,1079,400,398,400,558,596,3059,515,2844,400,1669
5000,32.35,33.34,38635.32,400,1068,400,390,400,566,601,3088,485,2821,400,1665
6001,32.35,33.34,38742.05,400,1064,400,393,400,579,640,3113,465,2773,400,1693
7001,32.35,33.32,38849.37,400,1082,400,384,400,615,676,3208,447,2743,400,1676
8001,32.35,33.33,38957.28,400,1048,400,388,400,648,695,3244,435,2782,400,1690
9001,32.35,33.32,38993.39,400,1060,400,385,400,721,713,3344,418,2734,400,1651
