timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.53,37.5,31028.02,57330,47033,57330,30127,983,2325,6170,4738,57330,27548,57330,31173
1000,31.53,37.47,31189.03,57330,47556,57330,31173,1048,2242,4791,4252,57330,28071,57330,32742
2000,31.53,37.43,31777.93,57330,48253,57330,31208,1103,2230,4455,3885,57330,27931,57330,35217
3000,31.54,37.41,32439.45,57330,48671,57330,32149,947,2122,4204,3715,57330,29221,57330,38423
4000,31.54,37.38,32691.5,57330,48462,57330,31243,821,1951,3704,3369,57330,30127,57330,41770
5000,31.55,37.33,33418.55,57330,48323,57330,30999,719,1836,2739,2941,57330,30824,57330,43443
6001,31.55,37.29,34206.45,57330,49334,57330,30580,788,1820,1976,2694,57330,31069,57330,45395
7001,31.56,37.25,35326.55,57330,48079,57330,29395,1157,2013,1734,2535,57330,31243,57330,45778
8001,31.56,37.2,36301.9,57330,47974,57330,28907,1707,2274,1831,2544,57330,31766,57330,45953
9001,31.56,37.15,36842.29,57330,47800,57330,28419,2465,2586,2923,2865,57330,32393,57330,45987
