timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.5,35.01,38670.83,823,3178,402,2925,400,2422,3439,5189,2555,5074,704,3895
1000,31.5,35.0,38599.88,887,3294,400,2856,400,2251,3368,5224,2639,5114,567,3474
2000,31.5,35.01,38635.32,970,3419,400,2773,400,2016,2874,4904,2538,5094,519,3449
3000,31.51,35.01,38706.41,1035,3494,400,2801,400,1766,2096,4372,2435,4949,526,3364
4000,31.51,34.99,38706.41,1104,3559,416,2886,400,1582,1722,3895,2278,4934,572,3394
5001,31.51,34.99,38742.05,1169,3795,507,2958,400,1439,1525,3655,2121,4853,629,3479
6001,31.51,34.97,38957.28,1260,3820,565,3015,400,1381,1513,3710,2020,4663,698,3680
7001,31.52,34.97,39029.56,1326,3941,570,3031,400,1337,1568,3750,1936,4638,774,3921
8001,31.52,34.97,39102.1,1405,4061,576,2997,400,1349,1599,3850,1837,4517,813,4036
9001,31.52,34.96,39729.8,1438,4121,550,2978,400,1457,1674,3931,1738,4432,850,4091
