timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.74,33.91,75444.3,518,25,460,7,496,4,521,11,529,24,461,13
1000,31.74,33.9,76334.9,508,25,477,10,486,7,517,18,519,18,457,14
2000,31.75,33.88,77105.08,522,23,470,9,488,8,514,13,528,21,462,17
3000,31.75,33.88,78399.46,510,25,467,14,489,9,516,16,521,21,446,17
4000,31.75,33.88,79286.79,512,18,467,11,489,10,527,19,533,28,454,20
5000,31.75,33.86,79738.03,516,26,469,11,492,7,520,25,529,26,466,18
6001,31.76,33.87,80656.11,521,32,475,13,487,5,505,14,522,28,451,21
7001,31.76,33.86,81516.44,513,27,472,14,476,7,512,22,523,27,451,15
8001,31.76,33.85,82234.12,522,19,471,14,481,10,511,18,520,25,455,18
9001,31.76,33.84,83128.64,525,30,475,16,488,11,516,16,524,33,454,17
