timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.98,33.51,143451.87,400,81,400,66,400,16,400,5,400,25,400,57
1000,31.98,33.51,142842.47,400,91,400,71,400,18,400,10,400,29,400,61
2000,31.99,33.5,142358.67,400,93,400,67,400,13,400,7,400,28,400,59
3000,31.99,33.51,143329.57,400,84,400,64,400,18,400,4,400,22,400,65
4000,31.99,33.51,142721.21,400,89,400,70,400,17,400,10,400,17,400,60
5000,31.99,33.51,143574.37,400,85,400,63,400,18,400,3,400,21,400,58
6001,31.99,33.5,142721.21,400,92,400,65,400,12,400,2,400,26,400,61
7001,31.99,33.51,143207.49,400,86,400,61,400,15,400,4,400,28,400,59
8001,31.99,33.51,142600.16,400,88,400,58,400,14,400,6,400,22,400,61
9001,31.99,33.5,143207.49,400,85,400,65,400,14,400,5,400,17,400,59
