timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.07,33.38,147608.05,400,89,400,58,400,5,400,1,400,10,400,50
1000,32.07,33.37,148389.73,400,81,400,64,400,10,400,0,400,8,403,48
2000,32.07,33.37,149047.49,400,85,400,59,400,4,400,1,400,11,400,52
3000,32.07,33.35,149978.2,400,75,400,59,400,3,400,0,400,2,400,48
4000,32.07,33.32,150380.64,400,84,400,61,400,0,400,0,400,10,400,48
5000,32.07,33.31,150785.25,400,84,400,58,400,2,400,4,400,4,400,53
6001,32.07,33.31,151601.04,400,83,400,58,400,4,400,0,400,8,400,43
7001,32.07,33.31,151328.13,401,84,400,64,400,4,400,3,400,15,400,42
8001,32.08,33.3,151192.05,400,84,400,55,400,2,400,0,400,12,400,48
9001,32.08,33.29,151874.94,400,81,400,61,400,2,400,0,400,13,400,49
