timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.13,33.74,40108.53,400,1296,400,497,400,894,1325,3941,638,2886,400,1529
1000,32.13,33.76,40339.26,400,1302,400,476,400,890,1301,3936,642,2851,400,1529
2000,32.13,33.75,40690.37,400,1293,400,459,400,864,1300,4021,647,2893,400,1519
3000,32.13,33.75,40651.05,400,1261,400,450,400,869,1281,4001,647,2888,400,1515
4000,32.13,33.74,40729.76,400,1254,400,438,400,876,1279,4086,638,2905,400,1515
5000,32.13,33.74,40769.22,400,1227,400,427,400,843,1247,3931,643,2888,400,1482
6001,32.14,33.73,40888.08,400,1246,400,401,400,806,1231,3946,648,2879,400,1411
7001,32.14,33.74,41007.64,400,1237,400,395,400,784,1243,3971,664,2932,400,1427
8001,32.14,33.73,41047.64,400,1221,400,394,400,774,1281,3986,672,2891,400,1441
9001,32.14,33.74,41248.86,400,1198,400,385,400,754,1310,4176,673,2930,400,1383
