timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.21,33.22,152287.64,403,76,402,50,400,13,400,24,400,22,400,39
1000,32.21,33.2,151601.04,400,75,404,43,400,13,400,18,400,22,400,42
2000,32.21,33.22,152149.82,400,72,400,46,400,9,400,15,400,27,400,39
3000,32.21,33.2,152425.7,400,74,403,49,400,6,400,23,400,21,400,36
4000,32.21,33.19,152702.59,400,73,401,50,400,3,400,22,400,24,400,42
5000,32.21,33.19,151874.94,400,74,403,49,400,7,400,11,400,24,400,36
6001,32.21,33.19,153539.31,400,68,402,46,400,6,400,17,400,20,400,37
7001,32.21,33.18,153820.26,400,76,400,52,400,8,400,12,400,21,400,37
8001,32.21,33.18,154669.31,400,73,400,48,400,7,400,7,400,20,400,43
9001,32.21,33.17,154243.62,400,71,410,43,400,5,400,7,400,23,400,37
