timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.49,1024.96,29.94,67291.41,2644,3926,2036,4763,777,2272,400,84,400,1054,1112,2748
1000,33.49,1024.96,29.93,67345.32,2744,4051,2133,4853,665,2152,400,85,400,1020,1092,2722
2000,33.49,1024.96,29.93,67076.64,2776,4001,2266,4939,509,1972,400,90,400,1032,1071,2697
3000,33.49,1024.95,29.93,67399.32,2489,3830,2305,4979,400,1755,400,95,400,1006,1076,2720
4000,33.49,1024.95,29.91,67345.32,2013,3539,2384,4909,400,1494,400,86,400,1046,1116,2701
5000,33.49,1024.95,29.93,67507.57,1880,3359,2423,5019,400,1287,400,81,400,1101,1120,2713
6001,33.5,1024.95,29.91,67725.11,1919,3529,2408,5059,400,1168,400,71,400,1108,1138,2722
7001,33.5,1024.94,29.91,67999.03,1939,3434,2398,5079,400,1083,400,66,400,1139,1130,2681
8001,33.5,1024.95,29.9,67999.03,1957,3580,2334,5014,400,987,400,62,400,1164,1116,2681
9001,33.5,1024.94,29.9,68109.21,2150,3835,2347,5009,400,914,400,62,400,1209,1055,2653
