timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.27,1024.77,29.29,146069.14,400,33,400,40,400,26,400,7,400,12,400,3
1000,33.27,1024.77,29.26,146450.85,400,29,400,39,400,27,400,8,400,8,400,0
2000,33.27,1024.77,29.27,146706.43,400,30,400,37,400,23,400,4,400,7,400,2
3000,33.27,1024.77,29.25,146578.53,400,32,400,39,400,26,400,8,400,9,400,0
4000,33.27,1024.77,29.26,147091.49,400,29,400,42,400,26,400,4,400,16,400,0
5000,33.27,1024.76,29.26,147091.49,400,27,400,43,400,26,400,15,400,9,400,0
6001,33.27,1024.76,29.26,146706.43,400,33,400,42,400,27,400,17,400,10,400,0
7001,33.28,1024.78,29.27,146962.91,400,28,400,43,400,30,400,18,400,18,400,3
8001,33.28,1024.78,29.27,146706.43,400,30,400,34,400,25,400,15,400,11,400,6
9001,33.28,1024.78,29.29,146450.85,400,27,400,41,400,28,400,18,400,14,400,2
